title,datetime,link,Negative,Neutral,Positive,Compound
Emergent Endovascular Management of Long-Segment and Flow ...,2017-01-01 00:00:00,https://news.google.com/./articles/CBMiI2h0dHA6Ly93d3cuYWpuci5vcmcvY29udGVudC8zOC8xLzk30gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Schumer regrets Dems triggering ‘nuclear option’,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiWWh0dHBzOi8vdGhlaGlsbC5jb20vaG9tZW5ld3Mvc2VuYXRlLzMxMjU0MC1zY2h1bWVyLXJlZ3JldHMtZGVtcy10cmlnZ2VyaW5nLW51Y2xlYXItb3B0aW9u0gFeaHR0cHM6Ly90aGVoaWxsLmNvbS9ob21lbmV3cy9zZW5hdGUvMzEyNTQwLXNjaHVtZXItcmVncmV0cy1kZW1zLXRyaWdnZXJpbmctbnVjbGVhci1vcHRpb24vYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,0.479,0.521,0.0,-0.6808
Seattle Children's study finds diet to treat IBD - Puget Sound ...,2017-01-03 00:00:00,https://news.google.com/./articles/CBMic2h0dHBzOi8vd3d3LmJpempvdXJuYWxzLmNvbS9zZWF0dGxlL2Jsb2cvaGVhbHRoLWNhcmUtaW5jLzIwMTcvMDEvaWJkLWNoaWxkcmVuLXRyZWF0bWVudC1kaWV0LXNlYXR0bGUtY2hpbGRyZW5zLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.645,0.355,0.6597
"MS Patients' Most Common Risk Factors Are Diet, Lack of Exercise",2017-01-03 00:00:00,https://news.google.com/./articles/CBMigAFodHRwczovL211bHRpcGxlc2NsZXJvc2lzbmV3c3RvZGF5LmNvbS9uZXdzLXBvc3RzLzIwMTcvMDEvMDMvbXMtcGF0aWVudHMtbW9zdC1jb21tb24tcmlzay1mYWN0b3JzLWFyZS1kaWV0LWFuZC1sYWNrLW9mLWV4ZXJjaXNlL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.576,0.424,0.0,-0.7783
Easing HIPAA Violation Concerns with Patient Data Access,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiWmh0dHBzOi8vaGVhbHRoaXRzZWN1cml0eS5jb20vbmV3cy9lYXNpbmctaGlwYWEtdmlvbGF0aW9uLWNvbmNlcm5zLXdpdGgtcGF0aWVudC1kYXRhLWFjY2Vzc9IBXmh0dHBzOi8vaGVhbHRoaXRzZWN1cml0eS5jb20vbmV3cy9hbXAvZWFzaW5nLWhpcGFhLXZpb2xhdGlvbi1jb25jZXJucy13aXRoLXBhdGllbnQtZGF0YS1hY2Nlc3M?hl=en-US&gl=US&ceid=US%3Aen,0.565,0.217,0.217,-0.8126
Project ECHO: Enthusiasm Overtakes Evidence,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiQmh0dHBzOi8vd3d3LmhlYWx0aGFmZmFpcnMub3JnL2RvLzEwLjEzNzcvZm9yZWZyb250LjIwMTcwMTAzLjA1ODE1M9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.455,0.545,0.7003
PLISSIT Model: Introducing Sexual Health in Clinical Care,2017-01-04 00:00:00,https://news.google.com/./articles/CBMidGh0dHBzOi8vd3d3LnBzeWNoaWF0cnlhZHZpc29yLmNvbS9ob21lL3ByYWN0aWNlLW1hbmFnZW1lbnQvcGxpc3NpdC1tb2RlbC1pbnRyb2R1Y2luZy1zZXh1YWwtaGVhbHRoLWluLWNsaW5pY2FsLWNhcmUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.526,0.474,0.7506
"Efficacy of a twice-daily, 3-step, over-the-counter skincare regimen f ...",2017-01-04 00:00:00,https://news.google.com/./articles/CBMihAFodHRwczovL3d3dy5kb3ZlcHJlc3MuY29tL2VmZmljYWN5LW9mLWEtdHdpY2UtZGFpbHktMy1zdGVwLW92ZXItdGhlLWNvdW50ZXItc2tpbmNhcmUtcmVnaW1lbi1mb3ItcGVlci1yZXZpZXdlZC1mdWxsdGV4dC1hcnRpY2xlLUNDSUTSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Choosing a Specialty: A Letter to a Medical Student,2017-01-04 00:00:00,https://news.google.com/./articles/CBMiK2h0dHBzOi8vd3d3Lm1lZHNjYXBlLmNvbS92aWV3YXJ0aWNsZS84NzM3NjLSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Basket Trials: Advantages and Limitations,2017-01-05 00:00:00,https://news.google.com/./articles/CBMicmh0dHBzOi8vd3d3LmNhbmNlcnRoZXJhcHlhZHZpc29yLmNvbS9ob21lL2NhbmNlci10b3BpY3MvZ2VuZXJhbC1vbmNvbG9neS9iYXNrZXQtdHJpYWxzLWFkdmFudGFnZXMtYW5kLWxpbWl0YXRpb25zL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.405,0.238,0.357,-0.1027
Trustees endow basketball coaching position - Northwestern Now,2017-01-05 00:00:00,https://news.google.com/./articles/CBMiaWh0dHBzOi8vbmV3cy5ub3J0aHdlc3Rlcm4uZWR1L3N0b3JpZXMvMjAxNy8wMS9ub3J0aHdlc3Rlcm4tdHJ1c3RlZXMtZW5kb3ctYmFza2V0YmFsbC1jb2FjaGluZy1wb3NpdGlvbi0yL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.625,0.375,0.4588
