title,datetime,link,Negative,Neutral,Positive,Compound
Why does it take so long to recover from pneumonia?,2017-01-02 00:00:00,https://news.google.com/./articles/CBMipAFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vbmF0aW9uYWwvaGVhbHRoLXNjaWVuY2Uvd2h5LWRvZXMtaXQtdGFrZS1zby1sb25nLXRvLXJlY292ZXItZnJvbS1wbmV1bW9uaWEvMjAxNi8xMi8zMC9jYzRmOWNhNi1iNWFkLTExZTYtYjhkZi02MDBiZDlkMzhhMDJfc3RvcnkuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
En Bloc Renal Hilar Staple Ligation Deemed Safe,2017-01-03 00:00:00,https://news.google.com/./articles/CBMid2h0dHBzOi8vd3d3Lmhvc3BpbWVkaWNhLmNvbS9zdXJnaWNhbC10ZWNobmlxdWVzL2FydGljbGVzLzI5NDc2NzUwOC9lbi1ibG9jLXJlbmFsLWhpbGFyLXN0YXBsZS1saWdhdGlvbi1kZWVtZWQtc2FmZS5odG1s0gF-aHR0cHM6Ly9tb2JpbGUuaG9zcGltZWRpY2EuY29tL3N1cmdpY2FsLXRlY2huaXF1ZXMvYXJ0aWNsZXMvMjk0NzY3NTA4L2VuLWJsb2MtcmVuYWwtaGlsYXItc3RhcGxlLWxpZ2F0aW9uLWRlZW1lZC1zYWZlLmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.593,0.407,0.7003
Bellevue Patients & Visitors,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiQWh0dHBzOi8vd3d3Lm55Y2hlYWx0aGFuZGhvc3BpdGFscy5vcmcvYmVsbGV2dWUvcGF0aWVudHMtdmlzaXRvcnMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
New HQ for Bender UK | In Cumbria,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiPmh0dHBzOi8vd3d3LmluLWN1bWJyaWEuY29tL25ld3MvMTcyNTA0MDYubmV3LWhxLWZvci1iZW5kZXItdWsv0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Analyst: There's a 'mismatch' between expectations and reality for ...,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3Lm1hc3NkZXZpY2UuY29tL2FuYWx5c3QtdGhlcmVzLW1pc21hdGNoLWV4cGVjdGF0aW9ucy1yZWFsaXR5LXN0cnlrZXJzLW1ha28tcGxhdGZvcm0v0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.625,0.375,0.0,-0.7184
Project ECHO: Enthusiasm Overtakes Evidence,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiQmh0dHBzOi8vd3d3LmhlYWx0aGFmZmFpcnMub3JnL2RvLzEwLjEzNzcvZm9yZWZyb250LjIwMTcwMTAzLjA1ODE1M9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.455,0.545,0.7003
Heart Failure Risk Outweighs Stroke in CKD Patients,2017-01-03 00:00:00,https://news.google.com/./articles/CBMidWh0dHBzOi8vd3d3Lmhvc3BpbWVkaWNhLmNvbS9jcml0aWNhbC1jYXJlL2FydGljbGVzLzI5NDc2NzUwNy9oZWFydC1mYWlsdXJlLXJpc2stb3V0d2VpZ2hzLXN0cm9rZS1pbi1ja2QtcGF0aWVudHMuaHRtbNIBfGh0dHBzOi8vbW9iaWxlLmhvc3BpbWVkaWNhLmNvbS9jcml0aWNhbC1jYXJlL2FydGljbGVzLzI5NDc2NzUwNy9oZWFydC1mYWlsdXJlLXJpc2stb3V0d2VpZ2hzLXN0cm9rZS1pbi1ja2QtcGF0aWVudHMuYW1wLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,0.638,0.362,0.0,-0.8689
When does refusing treatment cross line to euthanasia?,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiPmh0dHBzOi8vbWVkY2l0eW5ld3MuY29tLzIwMTcvMDEvcmVmdXNpbmctdHJlYXRtZW50LWV1dGhhbmFzaWEv0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.459,0.541,0.0,-0.5267
PLISSIT Model: Introducing Sexual Health in Clinical Care,2017-01-04 00:00:00,https://news.google.com/./articles/CBMidGh0dHBzOi8vd3d3LnBzeWNoaWF0cnlhZHZpc29yLmNvbS9ob21lL3ByYWN0aWNlLW1hbmFnZW1lbnQvcGxpc3NpdC1tb2RlbC1pbnRyb2R1Y2luZy1zZXh1YWwtaGVhbHRoLWluLWNsaW5pY2FsLWNhcmUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.526,0.474,0.7506
Choosing a Specialty: A Letter to a Medical Student,2017-01-04 00:00:00,https://news.google.com/./articles/CBMiK2h0dHBzOi8vd3d3Lm1lZHNjYXBlLmNvbS92aWV3YXJ0aWNsZS84NzM3NjLSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
